,status,age,education,profession,device,account_balance,loan,mortgage,credit,positive,n_contact,l_call_duration,subscribed,p_campain,month,day
8964,single,31,master,teacher,unknown,0.07583904126862435,False,False,False,True,0.0,0.16883116883116883,False,False,6,28
8965,married,52,master,retired,cellular,0.07280265507258074,True,False,False,True,0.016129032258064516,0.44155844155844154,False,False,11,20
8966,divorced,52,master,scientist,cellular,0.07465878484026188,False,False,False,True,0.016129032258064516,0.44155844155844154,False,False,8,7
8967,married,25,doctoral,manager,unknown,0.07992454428987907,True,True,False,True,0.016129032258064516,0.09090909090909088,False,False,5,12
8968,single,48,master,engineer,unknown,0.1543513129091808,False,True,False,True,0.0,0.3896103896103896,False,False,5,14
8969,single,35,master,self-employed,cellular,0.07288335636682775,False,True,False,True,0.016129032258064516,0.2207792207792208,False,True,5,13
8970,single,38,doctoral,scientist,unknown,0.09545954343242781,False,False,False,True,0.0,0.25974025974025977,False,False,6,17
8971,married,37,doctoral,self-employed,telephone,0.14198383956582705,False,False,False,True,0.03225806451612903,0.24675324675324678,False,False,5,25
8972,married,42,master,engineer,cellular,0.0845749563708628,False,True,False,True,0.016129032258064516,0.31168831168831174,False,False,4,3
8973,single,30,master,engineer,cellular,0.07421492772190336,True,True,False,True,0.03225806451612903,0.15584415584415584,True,False,7,9
8974,married,54,master,engineer,unknown,0.08629994653539258,False,True,False,True,0.24193548387096775,0.4675324675324675,False,False,5,14
8975,single,19,master,unemployed,cellular,0.07378115826532569,False,False,False,True,0.016129032258064516,0.012987012987012991,True,True,3,9
8976,married,46,master,scientist,cellular,0.10398361763726788,True,False,False,True,0.016129032258064516,0.3636363636363637,True,True,6,8
8977,single,28,doctoral,unemployed,cellular,0.09373455326789805,False,False,False,True,0.016129032258064516,0.12987012987012986,False,False,10,29
8978,married,46,bachelor,engineer,cellular,0.0872885373899184,False,False,False,True,0.016129032258064516,0.3636363636363637,False,False,8,8
8979,married,47,master,technician,unknown,0.11190243213525539,False,False,False,True,0.0,0.3766233766233767,False,False,6,16
8980,married,52,master,scientist,cellular,0.07280265507258074,False,True,False,True,0.0,0.44155844155844154,False,False,11,17
8981,married,32,master,engineer,unknown,0.10135073791245928,False,True,False,True,0.016129032258064516,0.18181818181818182,False,False,5,23
8982,married,27,master,technician,cellular,0.0872885373899184,False,False,False,True,0.016129032258064516,0.11688311688311687,True,True,12,29
8983,divorced,56,doctoral,manager,unknown,0.054937406058649677,False,False,True,False,0.03225806451612903,0.4935064935064935,False,False,6,20
8984,single,21,master,self-employed,cellular,0.08490784920963171,False,False,False,True,0.0,0.038961038961038974,False,False,2,2
8985,single,33,master,engineer,cellular,0.11333488010813975,False,True,False,True,0.0,0.19480519480519481,False,False,5,25
8986,married,39,master,engineer,cellular,0.09067799174829268,False,False,False,True,0.016129032258064516,0.27272727272727276,False,False,11,21
8987,married,30,master,teacher,unknown,0.07280265507258074,False,True,False,True,0.0,0.15584415584415584,False,False,5,9
8988,single,50,doctoral,manager,cellular,0.0792385832887795,False,True,False,True,0.0,0.41558441558441556,False,False,5,8
8989,divorced,35,bachelor,engineer,cellular,0.0825775993382494,False,True,False,True,0.08064516129032258,0.2207792207792208,False,False,5,12
8990,married,43,doctoral,manager,cellular,0.07280265507258074,False,False,False,True,0.25806451612903225,0.32467532467532473,False,False,7,31
8991,single,33,master,scientist,cellular,0.07352896672080379,False,False,False,True,0.016129032258064516,0.19480519480519481,False,False,8,22
8992,single,32,doctoral,student,cellular,0.06954434031735784,False,True,False,False,0.03225806451612903,0.18181818181818182,False,False,2,9
8993,married,31,master,student,cellular,0.07280265507258074,False,True,False,True,0.0,0.16883116883116883,False,False,11,20
8994,married,35,master,engineer,unknown,0.07284300571970424,False,False,False,True,0.016129032258064516,0.2207792207792208,False,False,6,9
8995,married,31,master,student,unknown,0.07280265507258074,False,True,False,True,0.06451612903225806,0.16883116883116883,False,False,5,6
8996,married,41,master,technician,unknown,0.07282283039614248,False,True,False,True,0.0,0.29870129870129875,False,False,6,19
8997,single,36,doctoral,manager,cellular,0.07280265507258074,True,False,False,True,0.0,0.2337662337662338,False,True,11,18
8998,married,30,bachelor,engineer,unknown,0.08209339157276736,False,True,False,True,0.03225806451612903,0.15584415584415584,False,False,5,21
8999,married,37,doctoral,manager,cellular,0.11833836035145415,False,False,False,True,0.0,0.24675324675324678,False,False,8,8
9000,single,26,doctoral,manager,cellular,0.07294388233751299,False,False,False,True,0.016129032258064516,0.10389610389610388,False,False,3,24
9001,single,28,doctoral,manager,unknown,0.07453773289889137,False,True,False,True,0.0,0.12987012987012986,False,False,6,4
9002,married,41,master,scientist,cellular,0.0785727976112417,False,True,False,True,0.0,0.29870129870129875,False,True,11,21
9003,married,32,doctoral,manager,cellular,0.08540214463689462,False,True,False,True,0.0,0.18181818181818182,False,True,8,13
9004,married,46,bachelor,architect,unknown,0.07374080761820219,False,False,False,True,0.0,0.3636363636363637,False,False,6,9
9005,married,57,bachelor,engineer,cellular,0.08256751167646852,False,False,False,True,0.08064516129032258,0.5064935064935066,False,False,8,22
9006,married,36,master,teacher,cellular,0.07867367422905046,True,True,False,True,0.016129032258064516,0.2337662337662338,False,False,5,15
9007,married,45,master,scientist,unknown,0.07709999899123383,False,True,False,True,0.0,0.3506493506493507,False,False,5,27
9008,married,52,master,technician,cellular,0.07387194722135357,False,False,False,True,0.0,0.44155844155844154,False,False,9,25
9009,married,44,master,self-employed,cellular,0.07280265507258074,False,True,False,True,0.0,0.3376623376623377,False,True,11,17
9010,single,23,master,engineer,unknown,0.07727148924150873,False,True,False,True,0.0,0.06493506493506496,True,False,6,4
9011,single,30,bachelor,engineer,cellular,0.07655526525506653,False,True,False,True,0.0,0.15584415584415584,False,True,5,15
9012,married,49,doctoral,manager,unknown,0.07341800244121416,True,True,False,True,0.03225806451612903,0.40259740259740256,False,False,5,19
9013,divorced,68,bachelor,accountant,cellular,0.09120255016089822,False,False,False,True,0.016129032258064516,0.6493506493506493,True,True,6,15
9014,married,34,master,engineer,unknown,0.08710695947786264,False,True,False,True,0.03225806451612903,0.2077922077922078,False,False,5,27
9015,single,29,master,teacher,unknown,0.07137020709969637,False,True,False,False,0.016129032258064516,0.14285714285714285,False,False,5,7
9016,single,33,doctoral,scientist,unknown,0.07819955412534929,True,True,False,True,0.0,0.19480519480519481,False,False,5,23
9017,single,25,master,teacher,cellular,0.0746083465313575,False,False,False,True,0.016129032258064516,0.09090909090909088,False,False,2,15
9018,married,56,master,scientist,cellular,0.10978402316127146,False,False,False,True,0.06451612903225806,0.4935064935064935,False,False,8,27
9019,single,27,doctoral,manager,cellular,0.08841835550937649,False,False,False,True,0.0,0.11688311688311687,True,True,6,15
9020,married,32,master,scientist,cellular,0.07839121969918594,False,True,False,True,0.0967741935483871,0.18181818181818182,False,False,8,27
9021,divorced,60,bachelor,engineer,unknown,0.07363993100039343,False,True,False,True,0.03225806451612903,0.5454545454545454,False,False,6,6
9022,married,57,master,technician,cellular,0.07295396999929388,False,False,False,True,0.04838709677419355,0.5064935064935066,False,False,7,17
9023,single,19,master,unemployed,cellular,0.07284300571970424,False,False,False,True,0.0,0.012987012987012991,False,False,9,3
9024,single,31,doctoral,unemployed,telephone,0.0738618595595727,False,True,False,True,0.0,0.16883116883116883,False,False,7,18
9025,married,38,master,scientist,unknown,0.07731183988863223,False,False,False,True,0.0,0.25974025974025977,True,False,4,14
9026,married,54,bachelor,teacher,cellular,0.07459825886957663,False,True,False,True,0.03225806451612903,0.4675324675324675,False,False,7,31
9027,married,28,master,technician,cellular,0.0751127296204013,True,False,False,True,0.03225806451612903,0.12987012987012986,False,False,4,17
9028,married,46,master,engineer,unknown,0.07766490805096288,False,True,False,True,0.016129032258064516,0.3636363636363637,False,False,5,15
9029,divorced,58,master,teacher,cellular,0.07446711926642524,False,False,False,True,0.016129032258064516,0.5194805194805194,False,False,8,22
9030,married,45,doctoral,manager,cellular,0.08356619019277522,False,False,False,True,0.0967741935483871,0.3506493506493507,False,False,8,29
9031,divorced,57,master,scientist,cellular,0.07618202176917413,False,False,False,True,0.04838709677419355,0.5064935064935066,False,False,8,14
9032,divorced,48,master,technician,cellular,0.07216713238038557,False,False,False,False,0.0,0.3896103896103896,False,False,5,14
9033,single,37,master,scientist,unknown,0.07295396999929388,False,True,False,True,0.0,0.24675324675324678,False,False,5,6
9034,married,47,master,scientist,cellular,0.07075485973106295,False,True,False,False,0.016129032258064516,0.3766233766233767,False,False,7,11
9035,married,28,master,engineer,cellular,0.07335747647052891,False,True,False,True,0.0,0.12987012987012986,True,True,2,11
9036,single,36,master,scientist,unknown,0.08943720934924496,False,True,False,True,0.0,0.2337662337662338,False,False,5,8
9037,married,58,master,technician,telephone,0.07282283039614248,True,True,False,True,0.12903225806451613,0.5194805194805194,False,False,7,25
9038,married,53,doctoral,student,cellular,0.10649544542070595,False,False,False,True,0.0,0.45454545454545453,False,False,11,19
9039,married,55,bachelor,accountant,unknown,0.1535543876284916,False,False,False,True,0.0,0.4805194805194805,False,False,6,11
9040,married,37,doctoral,scientist,cellular,0.07280265507258074,False,True,False,True,0.016129032258064516,0.24675324675324678,False,False,2,2
9041,married,34,doctoral,manager,cellular,0.07675701849068406,False,True,False,True,0.0,0.2077922077922078,False,True,4,17
9042,single,25,doctoral,scientist,cellular,0.08817625162663548,False,False,False,True,0.016129032258064516,0.09090909090909088,False,False,6,5
9043,divorced,38,doctoral,manager,cellular,0.0738215089124492,False,True,False,True,0.04838709677419355,0.25974025974025977,False,False,8,7
9044,married,31,master,engineer,cellular,0.07512281728218217,True,True,False,True,0.0,0.16883116883116883,False,False,5,18
9045,married,51,bachelor,technician,unknown,0.08487758622428908,False,True,False,True,0.11290322580645161,0.42857142857142855,False,False,5,15
9046,married,55,master,accountant,cellular,0.07374080761820219,True,True,False,True,0.0,0.4805194805194805,False,False,11,17
9047,single,45,master,technician,cellular,0.07466887250204277,True,False,False,True,0.0,0.3506493506493507,False,False,7,10
9048,married,33,master,self-employed,telephone,0.07693859640273983,False,False,False,True,0.0,0.19480519480519481,False,False,11,11
9049,married,42,master,teacher,unknown,0.1021779261784911,False,False,False,True,0.16129032258064518,0.31168831168831174,False,False,6,18
9050,divorced,47,master,scientist,unknown,0.07671666784356056,True,False,False,True,0.12903225806451613,0.3766233766233767,False,False,6,17
9051,single,37,doctoral,retired,cellular,0.07339782711765241,False,False,False,True,0.04838709677419355,0.24675324675324678,False,False,7,31
9052,married,59,bachelor,manager,cellular,0.07280265507258074,False,True,False,True,0.0,0.5324675324675325,False,False,5,8
9053,married,57,master,scientist,telephone,0.07527413220889531,True,False,False,True,0.0,0.5064935064935066,False,False,7,22
9054,married,46,master,engineer,cellular,0.0786131482583652,False,True,False,True,0.0,0.3636363636363637,True,True,5,6
9055,married,37,doctoral,manager,cellular,0.07299432064641738,False,True,False,True,0.016129032258064516,0.24675324675324678,False,True,2,5
9056,divorced,33,doctoral,scientist,cellular,0.07280265507258074,False,True,False,True,0.0,0.19480519480519481,False,False,6,2
9057,married,43,master,student,telephone,0.08405039795825726,True,True,False,True,0.03225806451612903,0.32467532467532473,False,False,7,23
9058,married,33,master,scientist,cellular,0.10068495223492148,True,True,False,True,0.0,0.19480519480519481,False,False,7,21
9059,divorced,56,master,scientist,unknown,0.0764039503283534,False,True,False,True,0.0967741935483871,0.4935064935064935,False,False,5,8
9060,married,38,doctoral,manager,cellular,0.08587626474059579,False,False,False,True,0.016129032258064516,0.25974025974025977,False,False,8,11
9061,single,42,master,technician,cellular,0.07280265507258074,False,True,False,True,0.0,0.31168831168831174,False,False,5,5
9062,single,25,master,unemployed,cellular,0.08213374221989087,False,False,False,True,0.016129032258064516,0.09090909090909088,False,False,8,9
9063,married,49,bachelor,engineer,cellular,0.07476974911985151,False,True,False,True,0.016129032258064516,0.40259740259740256,False,True,2,5
9064,married,55,doctoral,retired,cellular,0.07300440830819825,True,False,False,True,0.0,0.4805194805194805,False,False,7,8
9065,divorced,42,doctoral,manager,cellular,0.07604079450424187,False,True,False,True,0.0,0.31168831168831174,False,False,5,8
